message;severity;node;stamp;topics;location
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.422477456";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.406537114";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.406501978";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.406260351";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.391149769";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.390236277";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.389743969";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.375014082";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.373918188";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.373463655";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.367450834";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.367117229";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.367119213";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.342251015";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.341956212";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.341669465";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.328475111";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.327697173";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.326632437";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.310399136";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.310020666";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.310018878";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.295350692";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.295072446";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.294320446";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.278843012";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.278376302";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.278530315";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.262879897";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.262663327";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.262406475";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.246073253";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.245927570";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.245836138";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.232295075";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.232551635";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.232310137";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.214505185";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.214285724";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.214286877";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.198508479";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.198410596";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.197567455";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.182117072";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.181863557";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.181867594";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.166707586";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.166337421";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,112445, y=5,544445])";"4";"/turtlesim3/sim";"1651782913.166282829";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,120889, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.150286122";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,112445, y=5,544445])";"4";"/turtlesim2/sim";"1651782913.149146876";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=11,112445, y=5,544445])";"4";"/turtlesim1/sim";"1651782913.136015962";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle.cpp:Turtle::update:169"
"Spawning turtle [turtle1] at x=[5,544445], y=[5,544445], theta=[0,000000]";"2";"/turtlesim3/sim";"1651782895.136876493";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle_frame.cpp:__cxx11::string turtlesim::TurtleFrame::spawnTurtle:196"
"Spawning turtle [turtle1] at x=[5,544445], y=[5,544445], theta=[0,000000]";"2";"/turtlesim2/sim";"1651782895.126924653";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle_frame.cpp:__cxx11::string turtlesim::TurtleFrame::spawnTurtle:196"
"Spawning turtle [turtle1] at x=[5,544445], y=[5,544445], theta=[0,000000]";"2";"/turtlesim1/sim";"1651782895.117447427";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-melodic-turtlesim-0.9.3/src/turtle_frame.cpp:__cxx11::string turtlesim::TurtleFrame::spawnTurtle:196"
